1.022|17.2214|17.2214|16.5399|16.5399|15.8584|15.8584|15.8584|15.8584|27.0947|27.0947|38.3310|38.3310|25.7755|25.7755|13.2201|13.2201|17.8355|17.8355|20.7967|20.7967|15.9034|15.9034|11.4603|11.4603|9.5433|9.5433|9.0089|9.0089|12.2864|12.2864|9.3528|9.3528|12.6645|12.6645|14.3563|14.3563|12.3704|12.3704|5.9369|5.9369|10.9667|10.9667|9.5517|9.5517|12.4139|12.4139|11.8940|11.8940|8.0515|8.0515|6.0317|6.0317|3.9547|3.9547|1.5485|1.5485|0.5653|0.5653|0.3624|0.3624
1.045|4.4656|4.4656|5.5600|5.5600|6.6545|6.6545|6.6545|6.6545|8.3418|8.3418|10.0292|10.0292|5.9251|5.9251|1.8210|1.8210|2.2595|2.2595|2.1973|2.1973|1.9885|1.9885|2.5273|2.5273|2.9439|2.9439|2.5487|2.5487|5.0806|5.0806|3.9913|3.9913|4.6393|4.6393|4.9356|4.9356|5.6669|5.6669|5.5005|5.5005|7.8749|7.8749|6.4353|6.4353|9.7257|9.7257|8.7235|8.7235|5.0298|5.0298|3.2572|3.2572|2.2159|2.2159|0.8453|0.8453|0.2125|0.2125|0.1235|0.1235
1.068|8.5901|8.5901|5.1422|5.1422|1.6942|1.6942|1.6942|1.6942|2.9441|2.9441|4.1940|4.1940|4.1108|4.1108|4.0276|4.0276|2.9587|2.9587|3.0495|3.0495|3.9767|3.9767|3.1617|3.1617|1.7206|1.7206|2.8166|2.8166|5.3606|5.3606|2.5554|2.5554|1.8922|1.8922|3.2778|3.2778|2.7416|2.7416|3.1359|3.1359|4.4971|4.4971|2.2776|2.2776|5.0464|5.0464|5.9497|5.9497|3.7173|3.7173|2.0204|2.0204|1.1322|1.1322|0.4841|0.4841|0.1645|0.1645|0.1100|0.1100
1.091|21.2309|21.2309|18.7396|18.7396|16.2484|16.2484|16.2484|16.2484|14.8820|14.8820|13.5156|13.5156|16.0751|16.0751|18.6345|18.6345|16.7504|16.7504|13.5030|13.5030|9.4642|9.4642|6.1318|6.1318|5.4060|5.4060|8.4105|8.4105|10.2048|10.2048|7.4714|7.4714|3.5040|3.5040|5.2075|5.2075|4.7051|4.7051|5.9150|5.9150|5.5947|5.5947|3.1243|3.1243|5.4202|5.4202|5.4897|5.4897|4.4088|4.4088|2.0976|2.0976|1.3143|1.3143|0.6231|0.6231|0.3830|0.3830|0.1849|0.1849
1.115|53.3217|53.3217|54.4336|54.4336|55.5454|55.5454|55.5454|55.5454|65.0955|65.0955|74.6455|74.6455|118.4456|118.4456|162.2458|162.2458|115.4862|115.4862|109.3888|109.3888|81.4798|81.4798|25.8765|25.8765|13.8171|13.8171|16.0432|16.0432|17.9789|17.9789|20.1644|20.1644|19.5954|19.5954|16.5690|16.5690|12.5306|12.5306|10.1942|10.1942|9.1951|9.1951|6.2003|6.2003|7.8583|7.8583|6.8393|6.8393|7.5302|7.5302|5.1588|5.1588|2.9954|2.9954|1.8459|1.8459|1.4572|1.4572|0.8434|0.8434
1.138|0.6730|0.6730|8.2010|8.2010|15.7290|15.7290|15.7290|15.7290|45.6293|45.6293|75.5296|75.5296|156.9721|156.9721|238.4146|238.4146|135.8424|135.8424|48.7353|48.7353|39.1886|39.1886|13.1980|13.1980|14.6312|14.6312|10.8554|10.8554|13.1701|13.1701|9.3228|9.3228|6.1278|6.1278|7.7314|7.7314|5.3325|5.3325|4.0617|4.0617|3.7290|3.7290|3.1550|3.1550|3.7043|3.7043|2.9077|2.9077|2.5628|2.5628|1.8530|1.8530|1.1128|1.1128|0.7179|0.7179|0.5035|0.5035|0.4364|0.4364
1.161|75.2567|75.2567|92.1058|92.1058|108.9548|108.9548|108.9548|108.9548|126.3539|126.3539|143.7529|143.7529|153.3436|153.3436|162.9344|162.9344|128.8201|128.8201|78.0682|78.0682|35.0861|35.0861|15.5329|15.5329|9.8297|9.8297|4.0971|4.0971|8.4535|8.4535|3.9663|3.9663|4.8894|4.8894|4.7349|4.7349|3.2956|3.2956|2.8749|2.8749|3.1808|3.1808|2.0904|2.0904|2.2325|2.2325|2.6186|2.6186|2.3812|2.3812|1.7223|1.7223|1.2414|1.2414|0.6690|0.6690|0.3264|0.3264|0.2437|0.2437
1.184|68.7265|68.7265|88.1190|88.1190|107.5115|107.5115|107.5115|107.5115|123.7079|123.7079|139.9042|139.9042|86.7267|86.7267|33.5492|33.5492|43.8954|43.8954|37.0347|37.0347|15.3207|15.3207|6.4466|6.4466|4.3444|4.3444|4.3323|4.3323|3.4613|3.4613|2.3607|2.3607|1.9985|1.9985|4.8456|4.8456|3.1335|3.1335|2.9715|2.9715|2.5096|2.5096|2.0113|2.0113|1.8268|1.8268|2.7511|2.7511|2.4346|2.4346|1.5041|1.5041|1.3187|1.3187|0.5579|0.5579|0.2915|0.2915|0.1982|0.1982
1.207|7.4276|7.4276|31.6762|31.6762|55.9247|55.9247|55.9247|55.9247|45.8451|45.8451|35.7655|35.7655|91.1091|91.1091|146.4527|146.4527|83.2296|83.2296|16.9300|16.9300|8.8820|8.8820|4.8948|4.8948|4.0110|4.0110|2.5875|2.5875|2.9373|2.9373|2.7734|2.7734|2.1920|2.1920|5.2563|5.2563|1.8899|1.8899|2.8536|2.8536|2.9408|2.9408|1.7107|1.7107|2.6277|2.6277|2.3970|2.3970|2.2703|2.2703|1.4200|1.4200|0.9438|0.9438|0.4658|0.4658|0.2870|0.2870|0.1513|0.1513
1.231|32.2503|32.2503|42.7131|42.7131|53.1760|53.1760|53.1760|53.1760|81.8286|81.8286|110.4813|110.4813|151.4879|151.4879|192.4945|192.4945|116.7378|116.7378|26.2238|26.2238|15.1510|15.1510|4.6115|4.6115|4.2450|4.2450|4.4200|4.4200|2.7541|2.7541|2.0367|2.0367|2.0061|2.0061|2.6889|2.6889|1.9477|1.9477|2.2703|2.2703|1.8584|1.8584|1.6656|1.6656|1.5819|1.5819|2.1343|2.1343|1.5239|1.5239|1.0032|1.0032|0.7710|0.7710|0.3167|0.3167|0.2118|0.2118|0.1194|0.1194
1.254|17.5224|17.5224|32.1077|32.1077|46.6931|46.6931|46.6931|46.6931|56.3170|56.3170|65.9409|65.9409|39.9121|39.9121|13.8833|13.8833|20.0796|20.0796|27.8958|27.8958|19.7240|19.7240|11.3959|11.3959|8.3135|8.3135|6.6128|6.6128|5.4890|5.4890|4.5481|4.5481|3.1417|3.1417|3.5438|3.5438|2.5829|2.5829|2.2332|2.2332|1.8999|1.8999|1.4126|1.4126|1.7338|1.7338|1.7039|1.7039|1.4613|1.4613|0.8345|0.8345|0.6449|0.6449|0.3258|0.3258|0.2588|0.2588|0.1938|0.1938
1.277|3.6306|3.6306|34.4462|34.4462|65.2618|65.2618|65.2618|65.2618|41.9220|41.9220|18.5821|18.5821|26.7590|26.7590|34.9358|34.9358|23.4848|23.4848|12.1673|12.1673|8.5828|8.5828|4.7642|4.7642|2.3693|2.3693|1.7186|1.7186|2.3818|2.3818|1.3114|1.3114|1.1107|1.1107|1.2353|1.2353|1.9908|1.9908|1.0517|1.0517|1.4839|1.4839|1.0423|1.0423|1.5467|1.5467|1.1994|1.1994|1.0965|1.0965|0.7782|0.7782|0.5284|0.5284|0.1804|0.1804|0.1357|0.1357|0.0676|0.0676
1.300|8.0868|8.0868|19.8023|19.8023|31.5178|31.5178|31.5178|31.5178|55.9759|55.9759|80.4341|80.4341|72.9456|72.9456|65.4571|65.4571|40.9524|40.9524|15.3205|15.3205|11.3464|11.3464|7.9001|7.9001|4.5923|4.5923|3.1495|3.1495|2.9531|2.9531|2.5512|2.5512|2.1555|2.1555|1.7995|1.7995|1.8965|1.8965|1.4298|1.4298|1.5938|1.5938|1.3278|1.3278|1.2329|1.2329|1.3680|1.3680|1.1293|1.1293|0.6161|0.6161|0.5371|0.5371|0.2301|0.2301|0.1852|0.1852|0.1323|0.1323
1.324|27.5881|27.5881|33.4350|33.4350|39.2818|39.2818|39.2818|39.2818|28.0543|28.0543|16.8268|16.8268|46.5871|46.5871|76.3475|76.3475|45.6008|45.6008|17.6880|17.6880|19.7577|19.7577|21.4754|21.4754|20.6872|20.6872|22.5369|22.5369|14.7929|14.7929|5.7270|5.7270|7.8349|7.8349|5.0744|5.0744|6.9169|6.9169|5.0020|5.0020|10.3125|10.3125|6.4642|6.4642|7.7760|7.7760|8.6492|8.6492|8.6095|8.6095|4.4814|4.4814|3.3805|3.3805|1.9259|1.9259|1.4473|1.4473|0.8744|0.8744
1.347|0.2427|0.2427|4.6493|4.6493|9.0560|9.0560|9.0560|9.0560|34.8855|34.8855|60.7150|60.7150|73.2994|73.2994|85.8838|85.8838|52.9078|52.9078|12.7069|12.7069|22.6455|22.6455|16.2486|16.2486|15.1553|15.1553|19.6323|19.6323|30.4694|30.4694|11.8101|11.8101|29.4920|29.4920|19.8937|19.8937|12.9468|12.9468|15.3620|15.3620|13.1503|13.1503|8.8026|8.8026|8.5169|8.5169|10.9392|10.9392|5.5654|5.5654|4.1393|4.1393|3.4357|3.4357|1.8177|1.8177|1.3416|1.3416|0.8306|0.8306
1.370|11.0063|11.0063|10.5838|10.5838|10.1613|10.1613|10.1613|10.1613|17.3207|17.3207|24.4802|24.4802|25.1485|25.1485|25.8168|25.8168|15.1587|15.1587|6.3436|6.3436|7.6723|7.6723|6.5320|6.5320|4.9640|4.9640|4.1658|4.1658|17.9429|17.9429|11.1942|11.1942|20.9554|20.9554|21.6876|21.6876|14.4088|14.4088|10.5380|10.5380|11.1678|11.1678|9.3916|9.3916|10.3735|10.3735|10.5319|10.5319|7.9156|7.9156|6.0727|6.0727|3.6552|3.6552|2.0891|2.0891|1.5158|1.5158|0.8845|0.8845
1.393|4.5228|4.5228|11.9382|11.9382|19.3536|19.3536|19.3536|19.3536|27.4869|27.4869|35.6202|35.6202|19.5851|19.5851|3.5500|3.5500|4.9142|4.9142|8.5197|8.5197|9.5394|9.5394|5.3224|5.3224|3.9051|3.9051|4.4144|4.4144|9.1519|9.1519|5.0622|5.0622|19.3005|19.3005|15.1478|15.1478|9.3735|9.3735|8.1363|8.1363|6.5532|6.5532|8.3656|8.3656|10.7680|10.7680|14.1804|14.1804|8.6890|8.6890|6.2741|6.2741|3.6940|3.6940|1.8865|1.8865|1.4245|1.4245|0.8101|0.8101
1.416|2.4050|2.4050|9.1049|9.1049|15.8048|15.8048|15.8048|15.8048|11.8112|11.8112|7.8176|7.8176|10.6416|10.6416|13.4656|13.4656|9.4955|9.4955|6.1941|6.1941|7.2767|7.2767|2.8928|2.8928|4.3549|4.3549|3.7686|3.7686|5.2561|5.2561|2.2449|2.2449|10.4239|10.4239|8.3791|8.3791|6.2427|6.2427|5.8850|5.8850|6.2200|6.2200|6.3577|6.3577|11.6070|11.6070|12.2878|12.2878|7.4528|7.4528|5.3738|5.3738|3.1871|3.1871|1.5155|1.5155|1.0174|1.0174|0.7707|0.7707
1.440|8.2691|8.2691|9.1061|9.1061|9.9432|9.9432|9.9432|9.9432|10.8577|10.8577|11.7722|11.7722|24.7835|24.7835|37.7948|37.7948|49.7106|49.7106|70.8017|70.8017|57.3778|57.3778|18.4122|18.4122|12.2339|12.2339|10.0770|10.0770|12.6124|12.6124|14.0476|14.0476|15.4922|15.4922|14.6884|14.6884|11.4979|11.4979|8.7444|8.7444|9.7668|9.7668|7.3565|7.3565|9.0053|9.0053|11.1196|11.1196|8.1349|8.1349|5.7163|5.7163|2.7908|2.7908|1.9287|1.9287|2.0720|2.0720|0.9845|0.9845
1.463|8.5597|8.5597|11.9675|11.9675|15.3752|15.3752|15.3752|15.3752|27.8825|27.8825|40.3897|40.3897|103.6050|103.6050|166.8204|166.8204|117.2962|117.2962|67.5205|67.5205|36.4968|36.4968|8.2181|8.2181|6.8463|6.8463|7.2242|7.2242|7.4325|7.4325|9.2598|9.2598|7.6453|7.6453|7.9752|7.9752|5.7934|5.7934|4.4618|4.4618|4.5836|4.5836|5.7263|5.7263|7.8173|7.8173|7.6007|7.6007|5.9434|5.9434|3.5745|3.5745|2.1612|2.1612|0.9004|0.9004|0.8593|0.8593|0.6651|0.6651
1.486|26.3253|26.3253|38.1566|38.1566|49.9879|49.9879|49.9879|49.9879|137.5758|137.5758|225.1638|225.1638|139.4521|139.4521|53.7405|53.7405|33.9634|33.9634|32.1227|32.1227|26.7992|26.7992|15.1182|15.1182|5.9865|5.9865|2.6910|2.6910|8.4780|8.4780|4.5932|4.5932|4.9109|4.9109|7.6582|7.6582|3.9966|3.9966|3.7053|3.7053|5.2138|5.2138|5.4353|5.4353|6.0606|6.0606|7.1468|7.1468|5.7040|5.7040|3.2215|3.2215|1.9744|1.9744|0.8295|0.8295|0.7448|0.7448|0.5889|0.5889
1.509|36.1545|36.1545|54.2566|54.2566|72.3588|72.3588|72.3588|72.3588|92.7626|92.7626|113.1663|113.1663|97.4951|97.4951|81.8238|81.8238|51.8670|51.8670|23.6666|23.6666|13.7839|13.7839|5.6750|5.6750|6.7096|6.7096|6.3603|6.3603|4.4094|4.4094|5.2291|5.2291|4.2599|4.2599|4.0092|4.0092|2.7284|2.7284|3.4184|3.4184|3.8963|3.8963|4.4616|4.4616|4.7153|4.7153|4.0977|4.0977|4.6176|4.6176|3.0801|3.0801|1.7851|1.7851|0.8062|0.8062|0.7338|0.7338|0.5122|0.5122
1.533|0.4670|0.4670|24.8524|24.8524|49.2378|49.2378|49.2378|49.2378|73.5580|73.5580|97.8782|97.8782|75.7112|75.7112|53.5441|53.5441|29.9040|29.9040|11.7146|11.7146|14.0110|14.0110|5.4766|5.4766|6.2157|6.2157|7.6193|7.6193|6.5262|6.5262|3.7142|3.7142|3.1561|3.1561|3.8270|3.8270|2.1464|2.1464|3.7939|3.7939|4.7530|4.7530|3.9480|3.9480|5.0135|5.0135|6.7095|6.7095|4.1393|4.1393|2.7731|2.7731|1.6854|1.6854|0.6485|0.6485|0.6212|0.6212|0.5269|0.5269
1.556|11.9070|11.9070|18.0800|18.0800|24.2529|24.2529|24.2529|24.2529|73.4988|73.4988|122.7447|122.7447|80.9000|80.9000|39.0554|39.0554|37.1987|37.1987|35.8481|35.8481|20.8797|20.8797|4.9267|4.9267|2.8933|2.8933|2.4451|2.4451|5.7874|5.7874|4.1344|4.1344|2.9609|2.9609|4.2103|4.2103|3.9410|3.9410|3.9657|3.9657|3.9039|3.9039|4.0550|4.0550|7.0578|7.0578|9.3195|9.3195|11.0406|11.0406|7.0071|7.0071|6.4856|6.4856|3.4434|3.4434|1.7870|1.7870|0.8618|0.8618
1.579|11.5374|11.5374|8.5357|8.5357|5.5341|5.5341|5.5341|5.5341|5.1234|5.1234|4.7127|4.7127|13.7134|13.7134|22.7141|22.7141|18.1081|18.1081|12.4863|12.4863|7.4831|7.4831|2.5837|2.5837|1.9541|1.9541|1.4270|1.4270|2.7350|2.7350|2.9867|2.9867|3.9744|3.9744|4.3348|4.3348|3.3189|3.3189|2.2885|2.2885|3.4882|3.4882|2.9789|2.9789|5.9894|5.9894|7.5160|7.5160|7.3596|7.3596|5.8096|5.8096|4.8933|4.8933|2.4705|2.4705|1.0446|1.0446|0.5052|0.5052
1.602|2.2487|2.2487|3.3264|3.3264|4.4041|4.4041|4.4041|4.4041|2.9252|2.9252|1.4463|1.4463|3.4313|3.4313|5.4164|5.4164|3.8295|3.8295|1.5240|1.5240|2.6401|2.6401|2.1893|2.1893|1.9235|1.9235|1.2796|1.2796|2.3884|2.3884|2.1391|2.1391|3.8112|3.8112|3.1609|3.1609|2.2223|2.2223|2.1293|2.1293|2.2644|2.2644|2.4906|2.4906|4.2535|4.2535|7.1121|7.1121|5.5552|5.5552|4.0011|4.0011|3.3965|3.3965|1.6850|1.6850|0.7647|0.7647|0.4967|0.4967
1.625|2.0623|2.0623|3.0360|3.0360|4.0098|4.0098|4.0098|4.0098|3.0928|3.0928|2.1759|2.1759|2.2120|2.2120|2.2481|2.2481|1.8650|1.8650|1.6501|1.6501|0.9834|0.9834|0.6901|0.6901|0.9613|0.9613|1.1326|1.1326|1.9663|1.9663|1.9369|1.9369|3.4925|3.4925|3.1049|3.1049|1.8399|1.8399|1.2278|1.2278|1.4989|1.4989|1.6242|1.6242|3.1606|3.1606|5.2196|5.2196|3.3110|3.3110|2.9390|2.9390|2.4244|2.4244|1.2180|1.2180|0.6117|0.6117|0.3387|0.3387
1.649|0.0359|0.0359|1.2038|1.2038|2.3716|2.3716|2.3716|2.3716|4.0814|4.0814|5.7911|5.7911|4.7567|4.7567|3.7222|3.7222|3.7730|3.7730|3.3757|3.3757|2.3260|2.3260|1.6763|1.6763|1.3150|1.3150|0.8950|0.8950|1.7123|1.7123|1.1637|1.1637|1.7298|1.7298|2.4586|2.4586|1.6047|1.6047|1.1271|1.1271|0.9916|0.9916|1.0623|1.0623|2.4507|2.4507|4.2725|4.2725|3.6707|3.6707|2.6435|2.6435|1.8295|1.8295|0.9717|0.9717|0.5571|0.5571|0.3734|0.3734
1.672|9.9149|9.9149|12.9228|12.9228|15.9307|15.9307|15.9307|15.9307|26.5841|26.5841|37.2375|37.2375|40.9459|40.9459|44.6543|44.6543|33.9293|33.9293|38.0926|38.0926|57.6207|57.6207|32.7160|32.7160|19.9308|19.9308|18.1831|18.1831|26.2190|26.2190|16.4640|16.4640|14.3832|14.3832|15.1700|15.1700|13.5674|13.5674|10.5006|10.5006|13.7741|13.7741|10.4282|10.4282|15.1654|15.1654|12.9534|12.9534|7.3092|7.3092|5.1924|5.1924|3.7319|3.7319|1.6735|1.6735|0.7829|0.7829|0.3223|0.3223
1.695|4.1440|4.1440|13.9961|13.9961|23.8482|23.8482|23.8482|23.8482|20.9461|20.9461|18.0440|18.0440|11.8970|11.8970|5.7499|5.7499|7.4706|7.4706|8.8144|8.8144|7.4193|7.4193|7.1869|7.1869|6.0316|6.0316|7.2195|7.2195|9.1400|9.1400|8.3452|8.3452|8.0213|8.0213|11.5996|11.5996|9.6128|9.6128|8.9056|8.9056|10.8842|10.8842|8.9910|8.9910|11.0412|11.0412|10.8652|10.8652|7.2388|7.2388|5.3291|5.3291|3.3832|3.3832|1.3771|1.3771|0.5542|0.5542|0.3869|0.3869
1.718|2.4689|2.4689|5.3421|5.3421|8.2153|8.2153|8.2153|8.2153|8.7860|8.7860|9.3568|9.3568|5.7116|5.7116|2.0664|2.0664|3.0561|3.0561|2.7469|2.7469|2.2151|2.2151|2.1108|2.1108|2.6129|2.6129|1.2677|1.2677|4.2920|4.2920|4.1338|4.1338|4.8640|4.8640|4.9020|4.9020|3.7129|3.7129|4.0135|4.0135|4.6543|4.6543|5.0873|5.0873|7.8201|7.8201|7.3141|7.3141|4.7430|4.7430|2.8644|2.8644|2.0352|2.0352|0.6983|0.6983|0.2494|0.2494|0.1494|0.1494
1.741|7.6990|7.6990|4.5618|4.5618|1.4246|1.4246|1.4246|1.4246|2.1648|2.1648|2.9051|2.9051|3.6125|3.6125|4.3199|4.3199|3.7489|3.7489|3.7035|3.7035|3.9471|3.9471|2.2230|2.2230|2.1361|2.1361|3.2807|3.2807|3.9474|3.9474|2.9615|2.9615|2.2889|2.2889|3.6108|3.6108|2.8824|2.8824|2.8475|2.8475|3.0095|3.0095|2.2013|2.2013|3.4456|3.4456|5.2134|5.2134|3.3270|3.3270|1.6886|1.6886|0.9707|0.9707|0.4463|0.4463|0.1382|0.1382|0.1008|0.1008
1.765|13.8269|13.8269|16.3112|16.3112|18.7955|18.7955|18.7955|18.7955|17.4217|17.4217|16.0478|16.0478|17.9418|17.9418|19.8358|19.8358|21.4306|21.4306|17.8525|17.8525|22.9007|22.9007|27.9276|27.9276|19.5658|19.5658|20.0309|20.0309|21.6345|21.6345|20.6449|20.6449|18.9043|18.9043|16.4269|16.4269|11.8518|11.8518|10.0580|10.0580|10.2076|10.2076|5.9781|5.9781|8.7725|8.7725|6.9281|6.9281|7.9938|7.9938|5.3804|5.3804|2.9431|2.9431|1.8837|1.8837|1.4885|1.4885|0.8779|0.8779
1.788|12.0247|12.0247|16.4774|16.4774|20.9302|20.9302|20.9302|20.9302|45.3010|45.3010|69.6717|69.6717|153.8707|153.8707|238.0697|238.0697|140.0755|140.0755|90.0913|90.0913|82.3146|82.3146|27.0237|27.0237|14.5004|14.5004|11.9800|11.9800|9.9797|9.9797|7.9183|7.9183|6.2613|6.2613|5.4341|5.4341|5.9679|5.9679|4.8401|4.8401|3.7541|3.7541|3.2224|3.2224|4.0846|4.0846|3.6882|3.6882|2.7828|2.7828|2.1821|2.1821|1.3904|1.3904|0.6645|0.6645|0.2919|0.2919|0.2154|0.2154
1.811|28.5432|28.5432|55.6175|55.6175|82.6918|82.6918|82.6918|82.6918|145.7932|145.7932|208.8947|208.8947|153.1548|153.1548|97.4150|97.4150|101.7955|101.7955|56.8686|56.8686|21.4228|21.4228|17.2723|17.2723|10.9263|10.9263|12.4766|12.4766|8.0959|8.0959|4.6825|4.6825|5.8365|5.8365|8.2596|8.2596|4.4131|4.4131|3.1343|3.1343|3.6373|3.6373|2.5326|2.5326|3.2719|3.2719|3.4829|3.4829|2.7080|2.7080|1.8168|1.8168|1.1836|1.1836|0.7126|0.7126|0.3655|0.3655|0.2732|0.2732
1.834|80.9663|80.9663|94.4791|94.4791|107.9919|107.9919|107.9919|107.9919|113.2772|113.2772|118.5625|118.5625|154.1678|154.1678|189.7732|189.7732|139.4035|139.4035|68.5471|68.5471|20.6523|20.6523|6.3189|6.3189|7.4111|7.4111|6.1784|6.1784|3.9596|3.9596|2.7065|2.7065|2.6693|2.6693|4.2103|4.2103|3.0007|3.0007|1.8402|1.8402|2.5146|2.5146|1.8659|1.8659|2.1204|2.1204|2.3818|2.3818|2.2321|2.2321|1.4351|1.4351|1.1850|1.1850|0.5013|0.5013|0.2511|0.2511|0.1444|0.1444
1.858|26.4405|26.4405|39.8733|39.8733|53.3060|53.3060|53.3060|53.3060|41.6699|41.6699|30.0337|30.0337|56.5784|56.5784|83.1232|83.1232|65.6852|65.6852|50.1710|50.1710|31.0631|31.0631|16.9738|16.9738|12.7919|12.7919|10.3998|10.3998|8.5837|8.5837|5.6193|5.6193|4.4091|4.4091|5.2667|5.2667|4.5269|4.5269|3.7233|3.7233|3.0117|3.0117|1.9947|1.9947|2.2315|2.2315|3.1978|3.1978|2.2869|2.2869|1.8777|1.8777|1.3479|1.3479|0.7288|0.7288|0.4571|0.4571|0.3956|0.3956
1.881|48.2964|48.2964|53.9442|53.9442|59.5920|59.5920|59.5920|59.5920|67.3706|67.3706|75.1491|75.1491|130.1069|130.1069|185.0646|185.0646|105.8957|105.8957|14.2702|14.2702|8.0727|8.0727|5.2813|5.2813|4.1801|4.1801|3.1518|3.1518|3.0596|3.0596|2.9019|2.9019|1.6022|1.6022|4.5113|4.5113|1.9016|1.9016|2.5623|2.5623|2.1927|2.1927|1.8350|1.8350|2.3844|2.3844|2.1850|2.1850|2.1164|2.1164|1.1818|1.1818|0.8745|0.8745|0.3865|0.3865|0.2715|0.2715|0.1370|0.1370
1.904|20.0538|20.0538|31.5392|31.5392|43.0247|43.0247|43.0247|43.0247|78.2077|78.2077|113.3907|113.3907|111.9508|111.9508|110.5109|110.5109|78.7174|78.7174|37.0539|37.0539|26.8609|26.8609|19.1022|19.1022|13.0114|13.0114|10.1837|10.1837|7.5562|7.5562|5.8842|5.8842|4.6718|4.6718|4.6472|4.6472|2.6638|2.6638|2.7130|2.7130|2.2793|2.2793|1.9538|1.9538|1.8009|1.8009|2.1225|2.1225|1.5641|1.5641|1.0365|1.0365|0.8461|0.8461|0.4620|0.4620|0.3419|0.3419|0.3002|0.3002
1.927|19.8140|19.8140|25.6175|25.6175|31.4211|31.4211|31.4211|31.4211|54.8428|54.8428|78.2644|78.2644|56.4692|56.4692|34.6741|34.6741|20.1981|20.1981|12.6807|12.6807|11.0701|11.0701|7.3604|7.3604|4.7308|4.7308|4.8623|4.8623|3.6500|3.6500|1.6978|1.6978|1.2910|1.2910|2.0752|2.0752|2.3714|2.3714|1.5996|1.5996|1.5091|1.5091|1.1903|1.1903|1.6331|1.6331|1.3634|1.3634|1.3579|1.3579|0.8428|0.8428|0.6997|0.6997|0.2619|0.2619|0.1960|0.1960|0.1376|0.1376
1.950|12.0728|12.0728|27.2306|27.2306|42.3885|42.3885|42.3885|42.3885|49.4260|49.4260|56.4634|56.4634|38.3763|38.3763|20.2891|20.2891|17.5076|17.5076|13.5467|13.5467|8.3530|8.3530|7.4660|7.4660|5.2535|5.2535|3.3872|3.3872|3.1887|3.1887|1.7443|1.7443|1.6191|1.6191|2.0271|2.0271|2.2824|2.2824|1.3579|1.3579|1.6200|1.6200|0.9666|0.9666|1.3481|1.3481|1.1681|1.1681|1.1524|1.1524|0.7236|0.7236|0.5954|0.5954|0.2403|0.2403|0.1922|0.1922|0.1410|0.1410
1.974|0.4207|0.4207|10.4495|10.4495|20.4783|20.4783|20.4783|20.4783|58.9400|58.9400|97.4018|97.4018|79.8966|79.8966|62.3914|62.3914|32.7517|32.7517|6.7144|6.7144|5.5483|5.5483|1.6966|1.6966|0.6900|0.6900|0.6825|0.6825|1.6035|1.6035|1.0661|1.0661|1.0740|1.0740|1.6800|1.6800|1.3879|1.3879|1.6451|1.6451|1.0669|1.0669|0.8204|0.8204|1.2068|1.2068|1.4495|1.4495|1.0765|1.0765|0.6358|0.6358|0.4775|0.4775|0.1974|0.1974|0.1340|0.1340|0.0665|0.0665
1.997|4.9611|4.9611|19.8203|19.8203|34.6795|34.6795|34.6795|34.6795|48.2351|48.2351|61.7907|61.7907|83.2793|83.2793|104.7680|104.7680|57.0446|57.0446|8.5357|8.5357|14.6202|14.6202|10.4796|10.4796|4.4135|4.4135|10.6452|10.6452|18.0307|18.0307|14.5342|14.5342|10.9072|10.9072|9.1213|9.1213|6.2527|6.2527|3.7873|3.7873|5.5278|5.5278|4.7143|4.7143|5.7718|5.7718|7.5941|7.5941|9.7361|9.7361|4.4526|4.4526|4.2801|4.2801|3.7205|3.7205|2.0537|2.0537|1.1959|1.1959
2.020|0.0307|0.0307|5.0268|5.0268|10.0228|10.0228|10.0228|10.0228|10.6890|10.6890|11.3553|11.3553|30.3649|30.3649|49.3746|49.3746|39.6763|39.6763|20.8767|20.8767|11.0751|11.0751|5.9772|5.9772|3.5471|3.5471|3.8167|3.8167|10.9861|10.9861|11.7841|11.7841|8.6191|8.6191|5.9221|5.9221|5.8569|5.8569|3.2012|3.2012|1.8304|1.8304|3.0459|3.0459|4.6789|4.6789|7.2822|7.2822|6.1115|6.1115|4.9288|4.9288|5.2257|5.2257|2.7230|2.7230|0.9902|0.9902|0.4402|0.4402
2.043|9.7512|9.7512|15.9236|15.9236|22.0959|22.0959|22.0959|22.0959|25.9716|25.9716|29.8473|29.8473|26.1179|26.1179|22.3885|22.3885|20.8824|20.8824|18.0971|18.0971|8.3646|8.3646|2.7605|2.7605|2.5726|2.5726|2.6224|2.6224|4.6650|4.6650|7.4336|7.4336|3.1717|3.1717|4.2330|4.2330|3.7101|3.7101|2.6325|2.6325|1.8006|1.8006|2.9540|2.9540|5.0307|5.0307|7.2693|7.2693|6.0437|6.0437|5.2504|5.2504|3.7997|3.7997|1.7882|1.7882|0.7999|0.7999|0.4651|0.4651
2.067|4.8859|4.8859|9.9714|9.9714|15.0568|15.0568|15.0568|15.0568|16.9780|16.9780|18.8992|18.8992|16.1170|16.1170|13.3348|13.3348|10.3068|10.3068|7.2613|7.2613|4.1876|4.1876|3.1646|3.1646|3.1901|3.1901|3.1212|3.1212|4.0312|4.0312|3.6627|3.6627|3.3036|3.3036|4.5948|4.5948|2.6798|2.6798|2.2742|2.2742|3.0968|3.0968|3.2785|3.2785|4.3252|4.3252|7.6625|7.6625|5.1064|5.1064|4.8984|4.8984|3.8841|3.8841|1.6017|1.6017|0.7578|0.7578|0.4514|0.4514
